uid;dt;latitude;longitude;speed;radius;rssi;actualForever;userName;NetworkType
dmr:11112051@subscribers.global;2025-05-13 12:10:16.000;36,723201751709;10,2995500564575;0,8984375;7,796875;NULL;0;dmr:11112051@subscribers.global;0
dmr:11032050@subscribers.global;2025-05-13 12:10:15.000;36,8317070007324;10,0418167114258;0,0546875;12,3984375;NULL;0;dmr:11032050@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-13 12:10:32.000;36,703052520752;10,3979330062866;0;3,6953125;NULL;0;dmr:11113013@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-13 12:09:52.000;36,7675170898438;11,0697450637817;4,140625;9,3984375;NULL;0;dmr:11837011@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-13 12:10:16.000;36,7665977478027;11,069769859314;4,375;9,5;NULL;0;dmr:11837011@subscribers.global;0
dmr:11787020@subscribers.global;2025-05-13 12:10:56.000;36,924732208252;10,29758644104;0,203125;3,9765625;NULL;0;dmr:11787020@subscribers.global;0
dmr:11202063@subscribers.global;2025-05-13 12:11:04.000;36,9358978271484;10,8688220977783;0,0546875;10,796875;NULL;0;dmr:11202063@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-13 12:10:40.000;36,7656478881836;11,0697069168091;4,3125;10,5;NULL;0;dmr:11837011@subscribers.global;0
dmr:11112056@subscribers.global;2025-05-13 12:11:14.000;36,730094909668;10,2915649414063;1,875;12,3984375;NULL;0;dmr:11112056@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-13 12:10:52.000;36,7651557922363;11,0696363449097;4,234375;4,796875;NULL;0;dmr:11837011@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-13 12:11:18.000;36,7641525268555;11,0696897506714;4,359375;8,59375;NULL;0;dmr:11837011@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-13 12:11:32.000;36,703052520752;10,397931098938;0,0625;8,8984375;NULL;0;dmr:11113013@subscribers.global;0
dmr:11202063@subscribers.global;2025-05-13 12:12:04.000;36,9359016418457;10,868821144104;0,203125;10,1953125;NULL;0;dmr:11202063@subscribers.global;0
dmr:11106009@subscribers.global;2025-05-13 12:11:56.000;36,7667198181152;10,1815586090088;0,0234375;4,5;NULL;0;dmr:11106009@subscribers.global;0
dmr:11042040@subscribers.global;2025-05-13 12:12:04.000;36,8271331787109;9,84286117553711;0,0390625;11,796875;NULL;0;dmr:11042040@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-13 12:11:52.000;36,762866973877;11,0700483322144;4,234375;4,5;NULL;0;dmr:11837011@subscribers.global;0
dmr:11112056@subscribers.global;2025-05-13 12:12:14.000;36,7301254272461;10,2915935516357;0,0390625;5,3984375;NULL;0;dmr:11112056@subscribers.global;0
dmr:11032050@subscribers.global;2025-05-13 12:12:15.000;36,8317108154297;10,0418119430542;0,0546875;5,1953125;NULL;0;dmr:11032050@subscribers.global;0
dmr:11787020@subscribers.global;2025-05-13 12:11:56.000;36,9247245788574;10,2975769042969;0,1484375;1,640625;NULL;0;dmr:11787020@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-13 12:12:19.000;36,7203979492188;10,2996854782104;0,0390625;2,5;NULL;0;dmr:11112053@subscribers.global;0
dmr:11063005@subscribers.global;2025-05-13 12:12:24.000;36,8970832824707;10,1163539886475;0,078125;17,296875;NULL;0;dmr:11063005@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-13 12:11:54.000;36,7628059387207;11,0700750350952;4,28125;5,296875;NULL;0;dmr:11837011@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-13 12:12:32.000;36,703052520752;10,3979320526123;0,0546875;8,1953125;NULL;0;dmr:11113013@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-13 12:12:20.000;36,7617950439453;11,0702362060547;4,421875;3,59375;NULL;0;dmr:11837011@subscribers.global;0
dmr:11787020@subscribers.global;2025-05-13 12:12:56.000;36,9247398376465;10,2975645065308;0,1484375;2,921875;NULL;0;dmr:11787020@subscribers.global;0
dmr:11202063@subscribers.global;2025-05-13 12:13:04.000;36,935905456543;10,8688201904297;0,0546875;12,59375;NULL;0;dmr:11202063@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-13 12:12:54.000;37,1350708007813;10,9812631607056;6,4140625;7,3984375;NULL;0;dmr:11837079@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-13 12:12:52.000;36,7605667114258;11,0703754425049;4,2265625;4,6953125;NULL;0;dmr:11837011@subscribers.global;0
dmr:11032050@subscribers.global;2025-05-13 12:13:15.000;36,8317070007324;10,0418119430542;0,0546875;4,3984375;NULL;0;dmr:11032050@subscribers.global;0
dmr:11063005@subscribers.global;2025-05-13 12:13:24.000;36,8970832824707;10,1163511276245;0,171875;12,3984375;NULL;0;dmr:11063005@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-13 12:13:19.000;36,7202987670898;10,2995300292969;2,8203125;7,09375;NULL;0;dmr:11112053@subscribers.global;0
dmr:11817012@subscribers.global;2025-05-13 12:13:26.000;36,8089942932129;10,3070497512817;0;5,6953125;NULL;0;dmr:11817012@subscribers.global;0
dmr:11092032@subscribers.global;2025-05-13 12:13:35.000;36,853759765625;10,1103954315186;5,6171875;10,5;NULL;0;dmr:11092032@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-13 12:12:56.000;36,7604103088379;11,0703983306885;4,3984375;4,1953125;NULL;0;dmr:11837011@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-13 12:13:32.000;36,7030487060547;10,3979330062866;0,0234375;10,296875;NULL;0;dmr:11113013@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-13 12:13:20.000;36,7595100402832;11,0705051422119;4,3125;5,59375;NULL;0;dmr:11837011@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-13 12:13:46.000;37,1349601745605;10,9775857925415;6,375;12,1953125;NULL;0;dmr:11837079@subscribers.global;0
dmr:11092009@subscribers.global;2025-05-13 12:13:59.000;36,8428649902344;10,1114101409912;0,2890625;16,09375;NULL;0;dmr:11092009@subscribers.global;0
dmr:11002064@subscribers.global;2025-05-13 12:14:04.000;36,861011505127;10,1119022369385;0,0703125;2,09375;NULL;0;dmr:11002064@subscribers.global;0
dmr:11202063@subscribers.global;2025-05-13 12:14:04.000;36,935905456543;10,8688182830811;0,1953125;15,59375;NULL;0;dmr:11202063@subscribers.global;0
dmr:11032050@subscribers.global;2025-05-13 12:14:15.000;36,8316993713379;10,0418186187744;0,03125;6,59375;NULL;0;dmr:11032050@subscribers.global;0
dmr:11092025@subscribers.global;2025-05-13 05:37:08.000;36,8619995117188;10,116735458374;0,421875;32,6953125;NULL;0;dmr:11092025@subscribers.global;0
dmr:11837010@subscribers.global;2025-05-18 06:52:03.000;36,4262847900391;10,8449430465698;5,4140625;3,296875;NULL;0;dmr:11837010@subscribers.global;0
dmr:11032050@subscribers.global;2025-05-18 11:18:09.000;36,8200225830078;10,0217504501343;7,2265625;4,296875;NULL;0;dmr:11032050@subscribers.global;0
dmr:11092025@subscribers.global;2025-05-18 14:40:10.000;36,8623504638672;10,1168336868286;0,125;39,59375;NULL;0;dmr:11092025@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-18 18:06:34.000;36,8337287902832;11,1131258010864;0,0546875;12,296875;NULL;0;dmr:11837079@subscribers.global;0
dmr:11002011@subscribers.global;2025-05-18 20:09:30.000;36,8610420227051;10,112455368042;0,109375;1,7578125;NULL;0;dmr:11002011@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-18 22:19:18.000;36,8338470458984;11,1132020950317;0,0703125;13,1953125;NULL;0;dmr:11837011@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-19 00:25:14.000;36,833683013916;11,1131172180176;0,0546875;11,5;NULL;0;dmr:11837079@subscribers.global;0
dmr:11817012@subscribers.global;2025-05-19 00:25:24.000;36,8091011047363;10,3072280883789;0,0078125;2,5;NULL;0;dmr:11817012@subscribers.global;0
dmr:11082031@subscribers.global;2025-05-19 00:25:39.000;36,8582572937012;10,1261768341064;0;3,3984375;NULL;0;dmr:11082031@subscribers.global;0
dmr:11062037@subscribers.global;2025-05-19 00:25:42.000;36,9594268798828;10,0782222747803;0,0078125;2,796875;NULL;0;dmr:11062037@subscribers.global;0
dmr:11112051@subscribers.global;2025-05-19 00:26:00.000;36,7231750488281;10,2995147705078;0,2109375;8,796875;NULL;0;dmr:11112051@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-19 00:25:52.000;36,8336791992188;11,1131191253662;0,0234375;6,09375;NULL;0;dmr:11837079@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-19 00:26:18.000;36,8338928222656;11,1132278442383;0,0859375;4,8984375;NULL;0;dmr:11837011@subscribers.global;0
dmr:11817012@subscribers.global;2025-05-19 00:26:24.000;36,8091011047363;10,3072280883789;0,0078125;5,296875;NULL;0;dmr:11817012@subscribers.global;0
dmr:11073004@subscribers.global;2025-05-19 00:26:36.000;36,8340835571289;10,1177997589111;0,2109375;17,1953125;NULL;0;dmr:11073004@subscribers.global;0
dmr:11002011@subscribers.global;2025-05-19 00:26:31.000;36,8001594543457;10,188494682312;1,2734375;1,6875;NULL;0;dmr:11002011@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-19 00:26:36.000;36,8336753845215;11,1131210327148;0,1484375;8,796875;NULL;0;dmr:11837079@subscribers.global;0
dmr:11003047@subscribers.global;2025-05-19 00:26:47.000;36,8600654602051;10,1137237548828;0,015625;4,3984375;NULL;0;dmr:11003047@subscribers.global;0
dmr:11082031@subscribers.global;2025-05-19 00:26:39.000;36,8582572937012;10,1261749267578;0,03125;10,6953125;NULL;0;dmr:11082031@subscribers.global;0
dmr:11112051@subscribers.global;2025-05-19 00:27:00.000;36,7231750488281;10,2995128631592;0,390625;10;NULL;0;dmr:11112051@subscribers.global;0
dmr:11092034@subscribers.global;2025-05-19 00:27:05.000;36,853687286377;10,1140356063843;0,046875;9,8984375;NULL;0;dmr:11092034@subscribers.global;0
dmr:11032050@subscribers.global;2025-05-19 00:27:09.000;36,8317451477051;10,0417804718018;0,0234375;5;NULL;0;dmr:11032050@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-19 00:27:18.000;36,8338890075684;11,1132278442383;0,0078125;8,1953125;NULL;0;dmr:11837011@subscribers.global;0
dmr:11817012@subscribers.global;2025-05-19 00:27:24.000;36,8091011047363;10,3072280883789;0,0234375;4,1953125;NULL;0;dmr:11817012@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-19 00:27:14.000;36,8336791992188;11,1131238937378;0,0625;12;NULL;0;dmr:11837079@subscribers.global;0
dmr:11082031@subscribers.global;2025-05-19 00:27:39.000;36,8582572937012;10,1261749267578;0;4,796875;NULL;0;dmr:11082031@subscribers.global;0
dmr:11112051@subscribers.global;2025-05-19 00:28:00.000;36,7231788635254;10,2995119094849;0,359375;11,8984375;NULL;0;dmr:11112051@subscribers.global;0
dmr:11032050@subscribers.global;2025-05-19 00:28:09.000;36,8317413330078;10,0417804718018;0,0390625;3,09375;NULL;0;dmr:11032050@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-19 00:28:00.000;36,833683013916;11,1131258010864;0,0078125;5;NULL;0;dmr:11837079@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-19 00:28:18.000;36,8338851928711;11,1132287979126;0,015625;4,6953125;NULL;0;dmr:11837011@subscribers.global;0
dmr:11817012@subscribers.global;2025-05-19 00:28:24.000;36,8091011047363;10,3072280883789;0,015625;3,8984375;NULL;0;dmr:11817012@subscribers.global;0
dmr:11092031@subscribers.global;2025-05-19 00:28:31.000;36,8620986938477;10,1162052154541;0,03125;6,8984375;NULL;0;dmr:11092031@subscribers.global;0
dmr:11082031@subscribers.global;2025-05-19 00:28:39.000;36,8582572937012;10,1261777877808;0,0078125;6,5;NULL;0;dmr:11082031@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-19 00:28:46.000;36,8336868286133;11,1131258010864;0,03125;4,09375;NULL;0;dmr:11837079@subscribers.global;0
dmr:11112051@subscribers.global;2025-05-19 00:29:00.000;36,7231788635254;10,2995119094849;0,1953125;4,59375;NULL;0;dmr:11112051@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-19 00:29:18.000;36,8338813781738;11,1132278442383;0,015625;4,3984375;NULL;0;dmr:11837011@subscribers.global;0
dmr:11817012@subscribers.global;2025-05-19 00:29:24.000;36,8091049194336;10,3072290420532;0,015625;3;NULL;0;dmr:11817012@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-19 00:29:32.000;36,8336906433105;11,1131238937378;0,03125;12,1953125;NULL;0;dmr:11837079@subscribers.global;0
dmr:11112051@subscribers.global;2025-05-19 00:30:00.000;36,7231788635254;10,2995119094849;0,5;16,3984375;NULL;0;dmr:11112051@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-19 00:30:18.000;36,8338813781738;11,113226890564;0,1171875;7,796875;NULL;0;dmr:11837011@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-19 00:30:10.000;36,8336944580078;11,1131210327148;0,0390625;7,6953125;NULL;0;dmr:11837079@subscribers.global;0
dmr:11002011@subscribers.global;2025-05-19 00:30:31.000;36,8324890136719;10,2147750854492;24,234375;1,296875;NULL;0;dmr:11002011@subscribers.global;0
dmr:11092032@subscribers.global;2025-05-19 00:30:33.000;36,8621406555176;10,1161909103394;0,0234375;13,09375;NULL;0;dmr:11092032@subscribers.global;0
dmr:11082031@subscribers.global;2025-05-19 00:30:39.000;36,8566246032715;10,1335496902466;5,765625;2,09375;NULL;0;dmr:11082031@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-19 00:30:41.000;36,7310829162598;10,298999786377;0,0078125;4,296875;NULL;0;dmr:11112053@subscribers.global;0
dmr:11112056@subscribers.global;2025-05-19 00:31:02.000;36,7311935424805;10,2989482879639;0,0625;6,1953125;NULL;0;dmr:11112056@subscribers.global;0
dmr:11042040@subscribers.global;2025-05-19 00:30:59.000;36,7638854980469;9,92613220214844;0;3,8984375;NULL;0;dmr:11042040@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-19 00:30:54.000;36,8336944580078;11,1131172180176;0,0546875;7,3984375;NULL;0;dmr:11837079@subscribers.global;0
dmr:11787016@subscribers.global;2025-05-14 01:30:52.000;36,7881164550781;11,0735759735107;0,046875;31,3984375;NULL;0;dmr:11787016@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-14 01:30:52.000;36,8337287902832;11,1130752563477;0,1171875;5,5;NULL;0;dmr:11837011@subscribers.global;0
dmr:11202062@subscribers.global;2025-05-14 01:31:06.000;36,9488220214844;10,9028272628784;0;3,796875;NULL;0;dmr:11202062@subscribers.global;0
dmr:11105032@subscribers.global;2025-05-14 01:31:06.000;36,8616905212402;10,1131734848022;0,015625;4;NULL;0;dmr:11105032@subscribers.global;0
dmr:11837064@subscribers.global;2025-05-14 01:31:09.000;36,5309181213379;10,8955907821655;0,3671875;12,796875;NULL;0;dmr:11837064@subscribers.global;0
dmr:11003033@subscribers.global;2025-05-14 01:31:00.000;36,8603744506836;10,1138486862183;0,1484375;11,796875;NULL;0;dmr:11003033@subscribers.global;0
dmr:11817012@subscribers.global;2025-05-14 01:31:28.000;36,8089828491211;10,307074546814;0,046875;4,59375;NULL;0;dmr:11817012@subscribers.global;0
dmr:11132025@subscribers.global;2025-05-14 01:31:20.000;36,6363792419434;10,323899269104;0,2578125;4,3984375;NULL;0;dmr:11132025@subscribers.global;0
dmr:11837069@subscribers.global;2025-05-14 01:31:21.000;37,0115623474121;11,1043729782104;0,234375;45,796875;NULL;0;dmr:11837069@subscribers.global;0
dmr:11044003@subscribers.global;2025-05-14 01:31:14.000;36,8269386291504;9,84267711639404;0,1953125;15,09375;NULL;0;dmr:11044003@subscribers.global;0
dmr:11837079@subscribers.global;2025-05-14 01:31:40.000;37,1316871643066;10,9458875656128;0,2734375;8,1953125;NULL;0;dmr:11837079@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-14 01:31:52.000;36,8337287902832;11,1130743026733;0,09375;3,59375;NULL;0;dmr:11837011@subscribers.global;0
dmr:11787016@subscribers.global;2025-05-14 01:31:52.000;36,7880897521973;11,0735940933228;0,0546875;33,796875;NULL;0;dmr:11787016@subscribers.global;0
dmr:11837069@subscribers.global;2025-05-14 01:31:55.000;37,0115623474121;11,1042890548706;0,2421875;47,09375;NULL;0;dmr:11837069@subscribers.global;0
dmr:11202062@subscribers.global;2025-05-14 01:32:06.000;36,9488220214844;10,9028224945068;0,0625;2,8984375;NULL;0;dmr:11202062@subscribers.global;0
dmr:11032050@subscribers.global;2025-05-14 01:32:17.000;36,8317108154297;10,0417861938477;0,0625;12,59375;NULL;0;dmr:11032050@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-14 01:32:21.000;36,7231712341309;10,2993755340576;0;8;NULL;0;dmr:11112053@subscribers.global;0
dmr:11837069@subscribers.global;2025-05-14 01:32:21.000;37,0115737915039;11,1042413711548;0,1796875;42,8984375;NULL;0;dmr:11837069@subscribers.global;0
dmr:11817012@subscribers.global;2025-05-14 01:32:26.000;36,8089828491211;10,3070764541626;0,0390625;5,796875;NULL;0;dmr:11817012@subscribers.global;0
dmr:11787016@subscribers.global;2025-05-14 01:32:52.000;36,787971496582;11,0736751556396;0,3125;34,6953125;NULL;0;dmr:11787016@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-14 01:32:52.000;36,8337287902832;11,1130743026733;0,1484375;8,59375;NULL;0;dmr:11837011@subscribers.global;0
dmr:11003047@subscribers.global;2025-05-14 01:32:53.000;36,8431396484375;10,1114702224731;0,0078125;12,09375;NULL;0;dmr:11003047@subscribers.global;0
dmr:11837010@subscribers.global;2025-05-14 01:32:53.000;36,5876388549805;10,9615545272827;0,1171875;3,3984375;NULL;0;dmr:11837010@subscribers.global;0
dmr:11837064@subscribers.global;2025-05-14 01:32:59.000;36,5304145812988;10,8953838348389;0,609375;15,09375;NULL;0;dmr:11837064@subscribers.global;0
dmr:11202062@subscribers.global;2025-05-14 01:33:06.000;36,9488220214844;10,9028224945068;0,0078125;5,796875;NULL;0;dmr:11202062@subscribers.global;0
dmr:11837064@subscribers.global;2025-05-14 01:33:09.000;36,5304145812988;10,8953819274902;0,3046875;6,6953125;NULL;0;dmr:11837064@subscribers.global;0
dmr:11032050@subscribers.global;2025-05-14 01:33:17.000;36,8317108154297;10,0417881011963;0,015625;2,796875;NULL;0;dmr:11032050@subscribers.global;0
dmr:11837069@subscribers.global;2025-05-14 01:33:21.000;37,0116081237793;11,1041164398193;0,2578125;49,59375;NULL;0;dmr:11837069@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-14 01:33:21.000;36,7231712341309;10,2993755340576;0,0390625;1,6953125;NULL;0;dmr:11112053@subscribers.global;0
dmr:11817012@subscribers.global;2025-05-14 01:33:26.000;36,8089828491211;10,3070774078369;0,0234375;4;NULL;0;dmr:11817012@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-14 01:33:52.000;36,8337287902832;11,113076210022;0,0859375;10,6953125;NULL;0;dmr:11837011@subscribers.global;0
dmr:11202062@subscribers.global;2025-05-14 01:34:06.000;36,9488220214844;10,9028253555298;0,0546875;4,6953125;NULL;0;dmr:11202062@subscribers.global;0
dmr:11032050@subscribers.global;2025-05-14 01:34:17.000;36,831714630127;10,0417881011963;0,0859375;2,796875;NULL;0;dmr:11032050@subscribers.global;0
dmr:11092025@subscribers.global;2025-05-14 01:34:18.000;36,8622169494629;10,1166133880615;0,515625;17,8984375;NULL;0;dmr:11092025@subscribers.global;0
dmr:11837069@subscribers.global;2025-05-14 01:34:21.000;37,0116348266602;11,1039876937866;0,1484375;52,296875;NULL;0;dmr:11837069@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-14 01:34:21.000;36,7231712341309;10,2993745803833;0,03125;2,09375;NULL;0;dmr:11112053@subscribers.global;0
dmr:11817012@subscribers.global;2025-05-14 01:34:26.000;36,8089828491211;10,3070764541626;0,0234375;3,796875;NULL;0;dmr:11817012@subscribers.global;0
dmr:11787016@subscribers.global;2025-05-14 01:34:52.000;36,7878723144531;11,0737133026123;0,0703125;17,1953125;NULL;0;dmr:11787016@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-14 01:34:52.000;36,8337287902832;11,1130790710449;0,015625;8,3984375;NULL;0;dmr:11837011@subscribers.global;0
dmr:11202062@subscribers.global;2025-05-14 01:35:06.000;36,9488258361816;10,9028282165527;0,046875;4,796875;NULL;0;dmr:11202062@subscribers.global;0
dmr:11032050@subscribers.global;2025-05-14 01:35:17.000;36,831714630127;10,0417890548706;0,046875;4,5;NULL;0;dmr:11032050@subscribers.global;0
dmr:11837069@subscribers.global;2025-05-14 01:35:21.000;37,0116577148438;11,1038875579834;0,2109375;50,5;NULL;0;dmr:11837069@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-14 01:35:21.000;36,7231712341309;10,2993764877319;0,0234375;2,3984375;NULL;0;dmr:11112053@subscribers.global;0
dmr:11817012@subscribers.global;2025-05-14 01:35:28.000;36,8089866638184;10,3070735931396;0,046875;7,09375;NULL;0;dmr:11817012@subscribers.global;0
dmr:11837064@subscribers.global;2025-05-14 01:35:41.000;36,5300407409668;10,8950452804565;0,3984375;7;NULL;0;dmr:11837064@subscribers.global;0
dmr:11092033@subscribers.global;2025-05-14 01:35:43.000;36,8567199707031;10,0881757736206;0,0078125;2,09375;NULL;0;dmr:11092033@subscribers.global;0
dmr:11787016@subscribers.global;2025-05-14 01:35:52.000;36,7877807617188;11,0737361907959;0,1640625;24,1953125;NULL;0;dmr:11787016@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-14 01:35:52.000;36,8337249755859;11,1130800247192;0,0390625;9;NULL;0;dmr:11837011@subscribers.global;0
dmr:11202062@subscribers.global;2025-05-14 01:36:06.000;36,9488220214844;10,9028291702271;0,015625;8,1953125;NULL;0;dmr:11202062@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-14 02:53:52.000;36,6833724975586;11,0303297042847;5,328125;10,3984375;NULL;0;dmr:11837011@subscribers.global;0
dmr:11837064@subscribers.global;2025-05-14 02:53:55.000;36,4836769104004;10,8725271224976;1,875;2,3984375;NULL;0;dmr:11837064@subscribers.global;0
dmr:11202062@subscribers.global;2025-05-14 02:54:06.000;37,0364189147949;10,9837598800659;15,015625;3,3984375;NULL;0;dmr:11202062@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-14 02:53:54.000;36,6832847595215;11,0302839279175;5,390625;7,5;NULL;0;dmr:11837011@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-14 02:54:12.000;36,6825256347656;11,0296773910522;5,6640625;5,6953125;NULL;0;dmr:11837011@subscribers.global;0
dmr:11032050@subscribers.global;2025-05-14 02:54:17.000;36,8317031860352;10,04176902771;0,046875;4,09375;NULL;0;dmr:11032050@subscribers.global;0
dmr:11837069@subscribers.global;2025-05-14 02:54:21.000;37,0239028930664;11,0913705825806;0,3203125;33,09375;NULL;0;dmr:11837069@subscribers.global;0
dmr:11837064@subscribers.global;2025-05-14 02:54:25.000;36,4833641052246;10,872109413147;1,9140625;3,296875;NULL;0;dmr:11837064@subscribers.global;0
dmr:11837075@subscribers.global;2025-05-14 02:54:30.000;36,9439163208008;11,1232166290283;0,4609375;21,796875;NULL;0;dmr:11837075@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-14 02:54:32.000;36,6816101074219;11,0292367935181;5,7421875;11,1953125;NULL;0;dmr:11837011@subscribers.global;0
dmr:11787016@subscribers.global;2025-05-14 02:54:52.000;36,7839317321777;11,077073097229;2,6796875;6,796875;NULL;0;dmr:11787016@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-14 02:54:52.000;36,6806869506836;11,0290184020996;4,6875;6,3984375;NULL;0;dmr:11837011@subscribers.global;0
dmr:11837064@subscribers.global;2025-05-14 02:54:57.000;36,4830055236816;10,8716630935669;1,9375;3,09375;NULL;0;dmr:11837064@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-14 02:54:54.000;36,6805992126465;11,028995513916;4,6640625;4,796875;NULL;0;dmr:11837011@subscribers.global;0
dmr:11202062@subscribers.global;2025-05-14 02:55:06.000;37,0377349853516;10,9938945770264;16,1171875;3,8984375;NULL;0;dmr:11202062@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-14 02:55:22.000;36,6796951293945;11,0286836624146;2,25;8,8984375;NULL;0;dmr:11837011@subscribers.global;0
dmr:11112051@subscribers.global;2025-05-14 02:55:18.000;36,7231330871582;10,2994985580444;0,2265625;16,5;NULL;0;dmr:11112051@subscribers.global;0
dmr:11837069@subscribers.global;2025-05-14 02:55:21.000;37,0239562988281;11,0912780761719;0,34375;40,59375;NULL;0;dmr:11837069@subscribers.global;0
dmr:11837064@subscribers.global;2025-05-14 02:55:21.000;36,4826278686523;10,87135887146;2,296875;2,8984375;NULL;0;dmr:11837064@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-14 02:55:21.000;36,7231788635254;10,2993793487549;0,1015625;4,59375;NULL;0;dmr:11112053@subscribers.global;0
dmr:11817012@subscribers.global;2025-05-14 02:55:26.000;36,8089828491211;10,3070735931396;0,046875;7;NULL;0;dmr:11817012@subscribers.global;0
dmr:11837075@subscribers.global;2025-05-14 02:55:30.000;36,9438819885254;11,1230325698853;0,4765625;23;NULL;0;dmr:11837075@subscribers.global;0
dmr:11062037@subscribers.global;2025-05-14 02:55:22.000;37,0954475402832;10,0960206985474;0,0234375;1;NULL;0;dmr:11062037@subscribers.global;0
dmr:11837064@subscribers.global;2025-05-14 02:55:47.000;36,4821319580078;10,8711853027344;2,046875;3,796875;NULL;0;dmr:11837064@subscribers.global;0
dmr:11787016@subscribers.global;2025-05-14 02:55:52.000;36,7850570678711;11,0788898468018;3,4609375;6,3984375;NULL;0;dmr:11787016@subscribers.global;0
dmr:11837011@subscribers.global;2025-05-14 02:55:52.000;36,6793212890625;11,02854347229;1,109375;9,1953125;NULL;0;dmr:11837011@subscribers.global;0
dmr:11202062@subscribers.global;2025-05-14 02:56:06.000;37,0410614013672;11,0032081604004;12,28125;1,796875;NULL;0;dmr:11202062@subscribers.global;0
dmr:11837064@subscribers.global;2025-05-14 02:56:13.000;36,4816513061523;10,8709335327148;2,296875;3;NULL;0;dmr:11837064@subscribers.global;0
dmr:11032050@subscribers.global;2025-05-14 02:56:17.000;36,8317070007324;10,0417718887329;0,03125;3,296875;NULL;0;dmr:11032050@subscribers.global;0
dmr:11112053@subscribers.global;2025-05-14 02:56:21.000;36,7231788635254;10,2993764877319;0,0859375;5,3984375;NULL;0;dmr:11112053@subscribers.global;0
dmr:11837069@subscribers.global;2025-05-14 02:56:21.000;37,0240097045898;11,0911703109741;0,171875;44,8984375;NULL;0;dmr:11837069@subscribers.global;0
dmr:11042036@subscribers.global;2025-05-14 02:56:29.000;36,7241287231445;10,0748357772827;0,1171875;6,1953125;NULL;0;dmr:11042036@subscribers.global;0
dmr:11837075@subscribers.global;2025-05-14 02:56:30.000;36,9438285827637;11,1226491928101;0,3046875;6,8984375;NULL;0;dmr:11837075@subscribers.global;0
dmr:11112056@subscribers.global;2025-05-14 02:56:28.000;36,7312049865723;10,2989482879639;0,1640625;6,6953125;NULL;0;dmr:11112056@subscribers.global;0
dmr:11837069@subscribers.global;2025-05-14 02:56:27.000;37,0242195129395;11,0907335281372;1,25;27,796875;NULL;0;dmr:11837069@subscribers.global;0
dmr:11113013@subscribers.global;2025-05-14 02:56:38.000;36,7030715942383;10,3979301452637;0,0078125;7,796875;NULL;0;dmr:11113013@subscribers.global;0
dmr:11837064@subscribers.global;2025-05-14 02:56:37.000;36,4812088012695;10,870719909668;2,28125;2,796875;NULL;0;dmr:11837064@subscribers.global;0
